token,score
As,0.05577963368542937
a,0.0382097956200135
model,0.0423152039238505
for,0.050554820730186516
molecular,0.03260564649974335
"mimicry,",0.04398273103988533
we,0.10995052635703685
studied,0.07705209810641904
patients,0.0897265501310878
with,0.05234939735031564
human,0.02217423313336601
T-lymphotropic,0.028515116426087825
virus,0.019312892492257216
type,0.016730881737959048
1,0.025042084792201498
(HTLV-1)-associated,0.02074894534014147
myelopathy/tropical,0.023674168672308614
spastic,0.024217425588044125
paraparesis,0.025331965034762895
"(HAM/TSP),",0.01602706424367021
a,0.022267665009160487
disease,0.020818249377799716
that,0.017891069732156872
can,0.01189855102065047
be,0.00841869171643028
indistinguishable,0.010395238228907663
from,0.016776631024536606
MS,0.019982611887409803
(refs.,0.017611837724029553
"5,6,7).",0.02322222598395985
HAM/TSP,0.015898052717416497
patients,0.02182265193373146
develop,0.025268890032231518
antibodies,0.012718127065373855
to,0.021771285450662047
neurons.,0.020630249862484087
We,0.01069343488329137
hypothesized,0.002329644110986411
these,0.005168630835890787
antibodies,0.005236649043235577
would,0.00588917554557784
identify,0.005414161783372288
a,0.0037073655930474664
central,0.00363177760115193
nervous,0.004694703372349534
system,0.007519221570257113
(CNS),0.004355926183520088
autoantigen.,0.0034040566728783866
Immunoglobulin,0.07271227284824408
G,0.09966974443538468
isolated,0.06418302309511022
from,0.12770219515239656
HAM/TSP,0.08681259017928614
patients,0.12049111359569674
identified,0.0894150713680842
heterogeneous,0.056001460558128456
nuclear,0.09069850963860931
ribonuclear,0.08698092269968835
protein-A1,0.04763427258287557
(hnRNP-A1),0.06902757782461293
as,0.07059571540967037
the,0.07772916587765905
autoantigen.,0.054354509578767134
Antibodies,0.015212826113346876
to,0.023465498030788557
hnRNP-A1,0.032753412511448816
cross-reacted,0.017020061510217094
with,0.01429863179334902
"HTLV-1-tax,",0.017037186053441445
the,0.018611473775057674
immune,0.014468405881791447
response,0.02388921910385776
to,0.01229817978285602
which,0.02021030914233081
is,0.015268461047066216
associated,0.02014083455021504
with,0.01586922961903149
HAM/TSP,0.014745505744368826
(refs.,0.017231119643641456
"5,9).",0.01938171086772888
Immunoglobulin,0.032248552321014284
G,0.03264629951022219
specifically,0.018938006486045912
stained,0.02627039112204627
human,0.022863065213561892
Betz,0.05649147612270186
"cells,",0.03228467789263893
whose,0.015104161668707716
axons,0.018595328932798583
are,0.010139108343505327
preferentially,0.009983603190617779
damaged.,0.01178060134145937
Infusion,0.12370567443824093
of,0.1330194899553413
autoantibodies,0.08045928714472539
in,0.13339012830403718
brain,0.09408083500808215
sections,0.11284566942712314
inhibited,0.11007662319404696
neuronal,0.08579166152952801
"firing,",0.12801784315232115
indicative,0.07775842318232266
of,0.07621969875566156
their,0.053523831197124325
pathogenic,0.033824375549405636
nature.,0.039621167323014204
These,0.06300711913264505
data,0.05017010924990215
demonstrate,0.045920628369480465
the,0.03213716531939761
importance,0.04108764837475713
of,0.4654090311281463
molecular,0.4513165666242195
mimicry,0.4161306852420126
between,0.39258378852553083
an,0.4408413548577851
infecting,0.43159323086737145
agent,0.4682871656092054
and,0.387130723213297
hnRNP-A1,0.40681369208790713
in,0.439576213055288
autoimmune,0.43827514964766656
disease,0.41959765111825376
of,0.48198633265975993
the,0.5271820269680204
CNS.,0.5643249646099475
Antigen-specific,0.06536347106730628
CD8+,0.07173244277216682
T-cell,0.04351987691541846
"tolerance,",0.04128400817135389
induced,0.029930681541283383
by,0.030450316814509323
myeloid-derived,0.02015212079714877
suppressor,0.022784322639657805
cells,0.046819765984997826
"(MDSCs),",0.01715039992134382
is,0.016008726220392986
one,0.012362565665334202
of,0.013322602626703655
the,0.014208907719886865
main,0.013283383912300746
mechanisms,0.012060388133488498
of,0.021348270941834436
tumor,0.03146780691569997
escape.,0.027282075612678005
Using,0.29293357218076876
in,0.15489817094414834
vivo,0.24797538262934066
"models,",0.24326118792120882
we,0.5906296192085528
show,0.5209992260010357
here,0.5171977461168182
that,0.6295614535090923
MDSCs,0.4525580148698399
directly,0.6834120762353764
disrupt,0.6501658821998119
the,0.6981495109336826
binding,0.6652420176156693
of,0.6529101773551984
specific,0.5763325302587557
peptide–major,0.6726676202255607
histocompatibility,0.5156589595069172
complex,0.5319360152322591
(pMHC),0.4587428126490983
dimers,0.5146151658156529
to,0.5856035096086929
CD8-expressing,0.6619972266816374
T,0.6165747816984685
cells,0.6914412576616777
through,0.7350006858290734
nitration,0.6891922765888528
of,0.6228559257217338
tyrosines,0.6676626231631334
in,0.633013877292634
a,0.6425966891288344
T-cell,0.614096040206224
receptor,0.5911040874314617
(TCR)-CD8,0.43569832799944064
complex.,0.6117212510802742
This,0.6217332612572161
process,0.5892305463205924
makes,0.6086971461054743
CD8-expressing,0.6659429528878489
T,0.6496164788096144
cells,0.6945254771807573
unable,0.6440153090543179
to,0.6269392393046616
bind,0.5931579755591232
pMHC,0.55473954681875
and,0.6440640230619039
to,0.6520236754965507
respond,0.08611977870520805
to,0.10785736224178262
the,0.08585723537774732
specific,0.06551173032053076
"peptide,",0.07299636947642806
although,0.10928807953954674
they,0.1216283367487799
retain,0.08471589013665674
their,0.10793399398516744
ability,0.11354701659630054
to,0.09639184330040952
respond,0.05625495598987325
to,0.0782834871948051
nonspecific,0.06836619281739742
stimulation.,0.06721004165710136
Nitration,0.4227164726313565
of,0.5072579426346763
TCR-CD8,0.4286561978696009
is,0.5863583215190645
induced,0.6131147785312648
by,0.6406663211518712
MDSCs,0.6112742689439902
through,0.660422145722503
hyperproduction,0.6260481964814762
of,0.6383914788811729
reactive,0.5823515533039941
oxygen,0.5638192431541822
species,0.6359178537090682
and,0.672917198323465
peroxynitrite,0.6289662885340388
during,0.662299699102061
direct,0.5839833651721011
cell-cell,0.6054225136980219
contact.,0.600473063285127
Molecular,0.01970996349276882
modeling,0.017944256385859506
suggests,0.025847511443926593
specific,0.01595423641484719
sites,0.01422364258317548
of,0.020219118289193587
nitration,0.01991688942352308
that,0.016082432517884916
might,0.011970326711812682
affect,0.016323646607289296
the,0.014238402545139315
conformational,0.013414484097880859
flexibility,0.01739691206365807
of,0.016871409122776765
TCR-CD8,0.031986410117077806
and,0.01283829920638944
its,0.011778780669903408
interaction,0.014010590554217864
with,0.017959226062819904
pMHC.,0.016320714364557103
These,0.09417431454484405
data,0.11052325846724173
identify,0.12825665184178187
a,0.13088409460953898
previously,0.09598585324230938
unknown,0.09461325169539792
mechanism,0.12648333826850439
of,0.09870776551042987
T-cell,0.16604300797265056
tolerance,0.15602268804026356
in,0.12292007765326249
cancer,0.13315437295149585
that,0.14826662903571444
is,0.10607750189476364
also,0.14171014494602385
pertinent,0.1311520923359841
to,0.14364815534701147
many,0.14031951009014762
pathological,0.08031046462390282
conditions,0.14148387591036077
associated,0.1358586673590673
with,0.13751778914693139
accumulation,0.1078906034239164
of,0.2042623152675963
MDSCs.,0.32056901477493577
Neutrophils,0.014383927720758652
rapidly,0.009923868819993955
undergo,0.006909699088437695
polarization,0.005198072469343878
and,0.011257246405938474
directional,0.005769145029436303
movement,0.007856201206105261
to,0.010966401759401383
infiltrate,0.005139824441114574
the,0.005277210965754061
sites,0.005228113656573399
of,0.005955222684360002
infection,0.005463373232564629
and,0.006233160932889258
inflammation.,0.0061649034287095195
"Here,",0.6929746375399038
we,0.7480032754770403
show,0.7389631560633445
that,0.8222706992860845
an,0.7105371092835575
inhibitory,0.6539420250479664
MHC,0.6583029764076547
I,0.6799164242512247
"receptor,",0.6991645394764129
"Ly49Q,",0.6678115534366933
was,0.7882677269308387
crucial,0.7391252329844396
for,0.8022816186994768
the,0.7919125980289237
swift,0.7328999776843894
polarization,0.6673415659330563
of,0.613658131998102
and,0.7519459294367428
tissue,0.6826627076082199
infiltration,0.6699280450894212
by,0.6629365010514895
neutrophils.,0.6967549633895657
During,0.7554419162856914
the,0.7176290180920866
steady,0.6792315432347306
"state,",0.714418528631248
Ly49Q,0.6649680002236824
inhibited,0.8036718809598373
neutrophil,0.8102577333875302
adhesion,0.7792062297891493
by,0.8412885323697536
preventing,0.7717386528872014
focal-complex,0.7184370977438749
"formation,",0.7490649016319645
likely,0.7325250499743564
by,0.8412966817445304
inhibiting,0.8221409290914495
Src,0.7163607467656383
and,0.7558642849198828
PI3,0.7508032953881055
kinases.,0.7219779507509833
"However,",0.6600546846211717
in,0.5466919457189432
the,0.5506960688228433
presence,0.45655640631198013
of,0.44623015194756466
inflammatory,0.5379575034375402
"stimuli,",0.4857970362501349
Ly49Q,0.19143046945718334
mediated,0.24400067202081996
rapid,0.2820349927115518
neutrophil,0.24497857591604721
polarization,0.2018735449461412
and,0.3015710387802004
tissue,0.21390246587785927
infiltration,0.18314195982809064
in,0.21235700106899086
an,0.24135437172931132
ITIM-domain-dependent,0.09119811543838616
manner.,0.2890792571176844
These,0.009402071668611404
opposite,0.005706272409899501
functions,0.007050135996341069
appeared,0.005334012641058059
to,0.003569188590961995
be,0.0034562815594950946
mediated,0.0042059189161853736
by,0.004636594495086734
distinct,0.004242483465195083
use,0.006143864712837713
of,0.006308537604322016
effector,0.006444196592730875
phosphatase,0.005238748401825046
SHP-1,0.019970429373433532
and,0.007343949215154655
SHP-2.,0.013799796013316091
Ly49Q-dependent,0.2162317678420358
polarization,0.11723364091014078
and,0.21011686400817395
migration,0.151654690400711
were,0.18250621279338816
affected,0.1786826427806339
by,0.2225458941557225
Ly49Q,0.2668021023616597
regulation,0.2224787241448813
of,0.18441172914810774
membrane,0.1689420179036972
raft,0.17606427322877943
functions.,0.163665164460604
We,0.650473799319642
propose,0.6468014530308853
that,0.7219697223048677
Ly49Q,0.6290500425089565
is,0.6574165190166894
pivotal,0.7048302211072871
in,0.7797550336483268
switching,0.753653576452068
neutrophils,0.7159346903199347
to,0.7853100882765609
their,0.7217592403616513
polarized,0.6898322712213915
morphology,0.6389409454696149
and,0.8267914563106147
rapid,0.8074150595650975
migration,0.6990719467030434
upon,0.8074270246350446
"inflammation,",0.6467973339859696
through,0.8197721573294496
its,0.7694248490185039
spatiotemporal,0.757075219384685
regulation,0.7544299626499795
of,0.7201805583410924
membrane,0.6695437597876909
rafts,0.6954934731350214
and,0.7667024448466112
raft-associated,0.5019285322456781
signaling,0.4976011102684103
molecules.,0.42186849311858
BACKGROUND,0.04079456474646484
Although,0.005881772558434555
unstable,0.004855418347032939
coronary,0.005358876926435713
artery,0.0029832238608769037
disease,0.004301319450474357
is,0.0030599979596141985
the,0.0033480502025915954
most,0.002084284991080324
common,0.002340634035953565
reason,0.0027081602935925576
for,0.002964132730653108
admission,0.0021069360062447736
to,0.002853441697559975
a,0.0024542353833427438
coronary,0.0027943002098829352
care,0.0018631890170115167
"unit,",0.0022059850127377615
the,0.001837864278649214
long-term,0.0014618614417583854
prognosis,0.0015899458429248425
of,0.0017209529768999485
patients,0.0011162518938495239
with,0.0015007752646108965
this,0.0021120928870799758
diagnosis,0.0018319800638573413
is,0.0014307451340220224
unknown.,0.0015504435625466593
This,0.0031733901980581223
is,0.002718373461873076
particularly,0.0026104988518025796
true,0.003247414872300138
for,0.002651849170760725
patients,0.0023039022295370444
with,0.0028785457974133946
diabetes,0.0026740994719645686
"mellitus,",0.0033565520060585673
who,0.0031900477701993345
are,0.0030236556892123696
known,0.002699822030554385
to,0.002538195740214216
have,0.0033434835849021224
a,0.0030788168377643976
high,0.003234286489240191
morbidity,0.002733808505228617
and,0.007360510722732631
mortality,0.002057537987711324
after,0.0036986013539740377
an,0.0034509725043229385
acute,0.002465765277046846
myocardial,0.004348268810678119
infarction.,0.0029005673986570936
METHODS,0.01829593176858833
AND,0.002873995216460938
RESULTS,0.018689192553172973
Prospectively,0.001780970097676745
collected,0.0021031427661325542
data,0.0018503303826522771
from,0.0017193149418288356
6,0.0013443884346984215
different,0.0012892306555891775
countries,0.0011183071150473612
in,0.0013232480193316452
the,0.0014161093492781678
Organization,0.0014103598397443725
to,0.002513113132317427
Assess,0.002066051095022945
Strategies,0.00159532121979312
for,0.0017715143403914584
Ischemic,0.0022263735585272564
Syndromes,0.0019374538739886833
(OASIS),0.00244174683853631
registry,0.0013566598612137696
